LocationID,LineCount,Entries,Exits,Stop Id,Stop Name,Easting,Northing,Location,Site Name,Heading,Status,longitude,latitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count,geometry
BP3347,1,6,0,16889,BROCKLEY WAY,535861,174796,"MERTTINS ROAD, 112 M S OF. 340 M N OF KELVINGTON ROAD.  OPP CAMBERWELL NEW CEMETERY.",BRENCHLEY GARDENS,25.0,A,-0.04596034,51.45584911,0,1,0,0,0,0,2,7,0,0,6,10,1,5,17,68,0,61,0,1,0,0,58,0,0,17,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (535861 174796)
BP3348,1,5,0,14163,BROCKLEY WAY,535845,174745,"MERTTINS ROAD, 165 M S OF. 285 M N OF KELVINGTON ROAD. O/S CAMBERWELL NEW CEMETERY.",BRENCHLEY GARDENS,211.0,A,-0.046210052,51.45539465,0,1,0,0,0,0,2,7,0,0,6,9,1,5,17,66,0,61,0,1,0,0,58,0,0,17,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (535845 174745)
BP3349,1,5,0,14164,CAMBERWELL NEW CEMETERY,535654,174537,"KELVINGTON ROAD, 52 M N OF  &  OPP. 400 M S OF MERTTINS ROAD.  O/S CAMBERWELL NEW CEMETERY.",BRENCHLEY GARDENS,236.0,A,-0.049037046,51.45357125,0,1,0,0,0,0,2,6,0,0,5,8,1,6,14,72,0,60,0,1,0,0,57,0,0,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,POINT (535654 174537)
BP3350,1,38,0,14165,BUCKSTONE CLOSE,535203,174177,"BUCKSTONE CLOSE, 49 M S OF.  79 M N OF FOREST HILL ROAD. O/S 10.",BRENCHLEY GARDENS,216.0,A,-0.055661341,51.45044394,0,0,0,0,0,0,0,1,0,0,2,2,0,1,3,43,0,47,0,0,0,0,47,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,POINT (535203 174177)
BP3383,9,9099,0,18835,LEALAND ROAD,533608,188388,"LEALAND ROAD, 1 M S OF  &  OPP.  38 M N OF SHERBORO ROAD.",HIGH ROAD,5.0,A,-0.073219798,51.57852746,0,0,0,0,0,0,0,3,0,0,11,9,1,4,15,106,5,73,0,0,1,0,72,0,0,18,4,0,0,4,4,4,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,POINT (533608 188388)
BP3385,1,3276,0,14529,COVENT GARDEN / CATHERINE STREET,530599,180936,"TAVISTOCK STREET, 38 M S OF.  24 M N OF ALDWYCH. O/S SIDE WALL OF THE STRAND THEATRE.",CATHERINE STREET,122.0,A,-0.119382213,51.51226432,0,0,61,4,0,3,8,1,0,0,309,156,62,41,100,452,34,224,0,7,14,3,114,4,0,26,5,2,1,9,0,54,2,0,3,0,5,1,0,0,3,0,11,0,0,0,0,0,0,0,POINT (530599 180936)
BP3387,12,29933,0,14505,CAMBERWELL GREEN,532517,176811,"CAMBERWELL PASSAGE, 20 M S OF. 67 M N OF CAMBERWELL NEW ROAD. O/S P/W 9/11",CAMBERWELL GREEN,350.0,A,-0.093306445,51.47474888,0,1,6,0,0,1,5,4,0,0,13,13,6,8,14,206,0,93,0,2,3,0,68,0,0,20,2,0,0,4,0,2,1,1,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,POINT (532517 176811)
BP3388,5,351,0,18708,TULSE HILL STATION  #,531711,173004,"TULSE HILL, 19 M S OF. 20 M N OF PERRAN ROAD. O/S 162.",NORWOOD ROAD,351.0,A,-0.106321548,51.44072489,0,0,0,0,0,0,2,8,1,0,11,19,0,4,23,131,0,108,0,0,1,0,72,0,0,22,2,0,0,1,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (531711 173004)
BP3394,1,806,0,11976,ROYAL FESTIVAL HALL,530912,180242,"WATERLOO BRIDGE, 24 M W OF. 116 M E OF  &  OPP CONCERT HALL APPROACH.  O/S HAYWARD GALLERY CAR PARK. OPP CHEZ GERRARD.",BELVEDERE ROAD,54.0,A,-0.115131735,51.50595527,3,0,23,1,0,2,3,6,0,0,144,108,33,35,54,350,37,236,0,5,12,4,122,4,0,30,8,2,0,4,2,28,3,2,2,1,6,5,0,0,5,0,10,0,0,0,0,0,0,0,POINT (530912 180242)
BP3395,1,45,0,14133,OXO TOWER,531375,180425,"UPPER GROUND, 36 M S OF.  66 M N OF STAMFORD STREET.  O/S 21 (BROADWALL HOUSE).",BROADWALL,161.0,A,-0.10839634,51.50749246,0,1,35,3,0,2,5,4,0,0,122,98,35,31,45,389,29,220,0,4,12,5,112,4,0,22,7,1,0,5,2,10,1,2,2,3,4,2,0,0,2,0,10,0,0,0,0,0,0,0,POINT (531375 180425)
BP3399,1,189,0,14135,OXO TOWER,531331,180440,"BROADWALL, 33.5 M W OF. 49 M E OF DUCHY STREET. O/S PARK.",UPPER GROUND,243.0,A,-0.109024388,51.50763748,0,1,36,4,0,2,5,4,0,0,128,97,35,32,46,386,29,212,0,4,12,5,108,4,0,21,7,1,0,5,2,10,1,2,2,3,5,2,0,0,2,0,9,0,0,0,0,0,0,0,POINT (531331 180440)
BP3400,1,2167,0,14134,LONDON EYE,530775,179886,"BELVEDERE ROAD, 33.5 M S OF. 71.5 M N OF YORK ROAD.",CHICHELEY STREET,289.0,A,-0.117236441,51.50278773,3,0,11,1,0,2,0,8,0,0,95,80,24,29,40,293,33,250,0,2,11,4,127,4,0,27,8,1,0,4,2,15,2,0,2,1,4,4,0,0,5,0,7,0,0,0,0,0,0,0,POINT (530775 179886)
BP3402,1,162,0,10859,ROYAL FESTIVAL HALL,530885,180205,"WATERLOO BRIDGE, 64 M W OF. 76 M E OF CONCERT HALL APPROACH. OPP ENT. TO HAYWARD GALLERY CAR PARK.",BELVEDERE ROAD,221.0,A,-0.115534259,51.50562901,3,0,17,1,0,2,3,6,0,0,138,107,32,33,54,342,35,241,0,4,11,4,124,4,0,29,8,2,0,5,2,27,3,2,2,1,5,5,0,0,5,0,8,0,0,0,0,0,0,0,POINT (530885 180205)
BP3403,1,1594,0,10894,GWYNNE PLACE,530856,182622,"CUBITT STREET, 68 M N OF. O/S 61.",KING'S CROSS ROAD,315.0,A,-0.115055352,51.52735626,0,0,19,1,1,1,6,8,0,0,125,129,16,43,67,555,17,229,0,6,11,0,126,2,0,37,4,0,0,4,2,34,2,7,0,1,1,2,0,0,0,0,10,0,0,0,0,0,0,0,POINT (530856 182622)
BP3404,3,4175,0,16791,WESTMINSTER STATION <>,530231,179679,"CANON ROW, 26 M E OF.  O/S PORTCULLIS HOUSE.",BRIDGE STREET,88.0,A,-0.125146011,51.50105298,4,1,19,0,0,0,1,9,0,0,94,95,18,17,47,254,31,230,0,3,14,4,117,4,0,24,6,1,0,2,2,11,2,0,2,0,3,1,0,0,4,0,7,0,0,0,0,0,0,0,POINT (530231 179679)
BP3406,7,34573,0,18888,KNIGHTSBRIDGE STATION <> / HARRODS,527680,179678,"KNIGHTSBRIDGE GREEN, 28 E OF.  50 M W OF BROMPTON ROAD.  O/S NO.141.",KNIGHTSBRIDGE,268.0,A,-0.161878247,51.50162546,1,0,6,0,0,0,0,20,0,0,67,37,7,3,7,144,12,88,0,0,8,0,48,0,0,7,0,0,1,3,2,105,0,5,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,POINT (527680 179678)
BP3442,6,12332,0,16792,ST PAUL'S STATION <>,532039,181306,"KING EDWARD STREET, 9.5 M E OF  &  OPP.   81.2 M W OF & OPP ST MARTINS LE GRAND.",NEWGATE STREET,289.0,A,-0.098504708,51.51525495,0,2,86,3,3,2,18,3,1,0,120,90,44,35,64,415,55,216,0,8,11,2,115,0,0,17,3,0,2,4,0,20,2,5,1,0,4,3,0,1,0,0,13,0,0,0,0,0,0,0,POINT (532039 181306)
BP3446,1,3796,0,14176,TOWER BRIDGE / CITY HALL,533583,180056,"ELIZABETH STREET, 106 M N OF. 8 M S OF FLANK WALL OF TOWER BRIDGE GENERAL OFFICE. OPP TOWER BRIDGE COURT.",TOWER BRIDGE ROAD,21.0,A,-0.076739791,51.50365934,1,0,10,1,0,1,3,8,0,0,129,72,36,38,51,283,10,154,0,4,5,3,79,0,0,33,7,0,2,10,1,8,0,0,0,0,2,3,0,0,1,0,7,0,0,0,0,0,0,0,POINT (533583 180056)
BP3453,2,1138,0,16794,TOWER GATEWAY STATION [DLR],533672,180844,"GOODMANS YARD, 36.5M S OF. 36M N OF HAMMETT STREET. UNDER BRIDGE.",MINORIES,347.0,A,-0.075159846,51.51071958,2,0,27,1,3,3,8,14,1,0,192,126,65,54,112,270,32,202,0,5,5,3,103,0,0,29,4,0,5,5,0,33,0,0,2,0,9,3,0,0,0,0,21,0,0,0,0,0,0,0,POINT (533672 180844)
BP3454,4,7199,0,11879,HAGGERSTON STATION # / DOWNHAM ROAD,533489,183891,"28 M S OF LEE STREET (C/L)
OUTSIDE; 284 (HAGGERSTON STUDIOS)
",KINGSLAND ROAD,181.0,A,-0.076641832,51.53814424,0,1,2,0,0,3,1,2,0,0,20,20,7,5,9,403,0,144,0,0,0,0,88,0,0,21,4,0,1,1,3,1,0,1,0,0,1,1,0,0,7,0,3,0,0,0,0,0,0,0,POINT (533489 183891)
BP3461,3,523,0,11964,WANSBECK ROAD,537031,184016,"WANSBECK ROAD, 26 M S OF. 40 M N OF WICK LANE.",MONIER ROAD,20.0,A,-0.025554015,51.53841956,1,0,2,2,0,4,0,4,0,0,20,26,4,5,11,156,2,106,0,0,3,0,51,0,0,13,2,0,0,3,0,6,0,2,1,0,1,2,0,1,4,0,5,0,0,0,0,0,0,0,POINT (537031 184016)
BP3473,4,3821,0,14476,GREAT EASTERN STREET,533062,182585,"PITFIELD STREET, 35 M E OF  &  OPP. O/S 282.",OLD STREET,257.0,A,-0.08328799,51.52650875,2,1,49,2,2,5,6,3,2,0,128,86,38,24,55,570,11,194,0,6,7,0,111,0,0,38,12,0,2,4,2,20,0,4,2,0,6,1,0,0,2,0,13,0,0,0,0,0,0,0,POINT (533062 182585)
BP3474,4,9622,0,18714,SHOREDITCH TOWN HALL,533323,182666,"HOXTON STREET, 41 M E OF  &  OPP. O/S SHOREDITCH TOWN HALL.",OLD STREET,268.0,A,-0.079497285,51.52717514,2,1,44,2,2,4,3,3,2,0,108,81,37,20,43,550,3,182,0,4,5,0,103,0,0,42,11,0,1,5,2,22,0,4,2,0,5,1,0,0,4,0,11,0,0,0,0,0,0,0,POINT (533323 182666)
BP3475,8,983,0,11878,SHOREDITCH CHURCH,533425,182536,"RIVINGTON STREET, 35 M S OF. O/S 144.",SHOREDITCH HIGH STREET,337.0,A,-0.078077005,51.52598285,2,0,45,2,2,4,3,5,2,0,119,98,40,23,49,531,7,191,0,6,5,0,106,0,0,43,11,0,2,4,2,27,0,4,2,0,6,0,0,0,3,0,15,0,0,0,0,0,0,0,POINT (533425 182536)
BP3476,8,16139,0,14478,SHOREDITCH HIGH ST / BETHNAL GREEN RD,533480,182360,"REDCHURCH STREET, OPP C/L OF. O/S P/W 189/190.",SHOREDITCH HIGH STREET,354.0,A,-0.077351287,51.52438826,2,0,52,2,2,4,5,5,2,0,139,104,44,26,59,532,10,197,0,7,6,0,108,0,0,41,9,0,2,3,1,29,0,3,2,0,7,0,0,0,3,0,17,0,0,0,0,0,0,0,POINT (533480 182360)
BP3480,3,2719,0,14213,BURNTWOOD LANE,526167,172314,"BURNTWOOD LANE, 36 M N OF.  O/S P/W 671/673.",GARRATT LANE - A217,155.0,A,-0.186290814,51.43578465,0,0,0,0,0,0,1,11,0,0,13,13,2,7,17,82,1,43,0,2,1,0,43,0,0,13,1,0,0,5,1,0,1,3,0,0,1,2,0,0,1,0,3,1,0,0,0,0,0,0,POINT (526167 172314)
BP3481,9,66908,0,13911,GARRATT LANE / TOOTING BROADWAY,527384,171522,"TOOTING HIGH STREET, 80 M N OF.  O/S 974.",GARRATT LANE - A217,301.0,A,-0.169076611,51.4283949,0,0,0,1,0,0,8,11,2,0,87,26,9,6,20,86,2,77,0,1,1,0,61,0,0,26,3,0,2,4,6,15,3,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,POINT (527384 171522)
BP3490,1,12796,0,11888,"WATERLOO STATION, UPPER TAXI ROAD <> #",531031,180007,"YORK ROAD, 60 M E OF. 20 M E OF VICTORY ARCH.(UPPER TAXI ROAD)",STATION APPROACH,284.0,A,-0.113505333,51.50381587,2,0,8,2,0,2,0,6,0,0,96,76,28,28,40,343,30,217,0,3,10,4,112,4,0,27,8,2,0,4,2,11,2,2,2,3,4,5,0,0,4,0,8,0,0,0,0,0,0,0,POINT (531031 180007)
BP3491,2,256,0,10772,APPOLD STREET,533216,182050,"WORSHIP STREET, 30 M S OF. 83 M N OF PRIMROSE STREET.",APPOLD STREET,16.0,A,-0.08127151,51.52166476,3,1,68,2,3,5,13,4,2,0,176,134,65,41,88,552,16,230,0,7,7,0,121,0,0,31,9,0,2,2,0,30,0,3,2,0,15,2,0,0,2,0,19,0,0,0,0,0,0,0,POINT (533216 182050)
BP3498,1,248,0,14177,ETTRICK STREET,538465,181346,"DEE STREET, 19 M N OF. 29 M N OF NO.55. O/S ABERFELDY NEIGHBOURHOOD CENTRE.",ABERFELDY STREET,342.0,A,-0.005939247,51.5140774,0,0,0,0,0,2,1,1,0,0,15,24,3,2,27,114,4,152,0,0,0,0,78,0,0,24,3,0,0,2,2,2,0,1,0,0,0,1,0,0,1,0,11,1,1,0,0,0,0,0,POINT (538465 181346)
BP3499,1,40,0,16880,TREDEGAR ROAD,536708,183096,"ANTILL ROAD, 15.5 M S OF  &  OPP.  37 M N OF TREDEGAR ROAD. OPP P/W 2/3. O/S CLAYHALL COURT.",ST STEPHENS ROAD,152.0,A,-0.030565246,51.5302306,2,0,0,0,0,0,2,5,0,0,8,19,2,3,14,113,2,137,0,2,2,0,68,0,0,16,2,0,0,2,0,1,0,2,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,POINT (536708 183096)
BP3500,1,422,0,14181,USHER ROAD,537017,183310,"USHER ROAD, 17 M W OF.  O/S NO.1 USHER ROAD.",TREDEGAR ROAD,49.0,A,-0.026030253,51.53207879,2,0,0,0,0,0,1,3,0,0,5,19,2,4,14,116,2,117,0,2,2,0,59,0,0,18,3,0,0,2,0,7,0,2,1,0,0,2,0,1,3,0,1,0,0,0,0,0,0,0,POINT (537017 183310)
BP3501,1,708,0,10851,USHER ROAD,537029,183302,"USHER ROAD, 12.5 M W OF  &  OPP. OPP SIDE OF NO.1 USHER ROAD.",TREDEGAR ROAD,229.0,A,-0.025860471,51.53200399,2,0,0,0,0,0,1,3,0,0,5,19,2,4,14,116,2,117,0,2,2,0,59,0,0,18,3,0,0,2,0,6,0,2,1,0,0,2,0,1,3,0,1,0,0,0,0,0,0,0,POINT (537029 183302)
BP3502,1,116,0,10850,SHETLAND ROAD,536813,183124,"SHETLAND ROAD, 19.5 M W OF  &  OPP.  41.5 M E OF  &  OPP STAFFORD ROAD.",TREDEGAR ROAD,234.0,A,-0.029041626,51.5304568,2,0,0,0,0,0,2,5,0,0,8,19,2,3,14,113,2,127,0,2,2,0,63,0,0,17,2,0,0,2,0,1,0,2,1,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,POINT (536813 183124)
BP3503,19,17562,0,10915,TRAFALGAR SQUARE,529887,180390,"WARWICK HOUSE STREET, 15 M E OF.  O/S 24/25C",COCKSPUR STREET,278.0,A,-0.129837612,51.50752158,4,6,64,1,0,3,4,2,0,0,355,133,72,32,91,383,42,197,0,8,15,4,100,4,0,24,7,1,1,11,0,168,3,1,3,0,7,0,0,0,3,0,10,0,0,1,0,0,0,0,POINT (529887 180390)
BP3504,11,43301,0,18701,TRAFALGAR SQUARE / CHARING CROSS STN <> #,530058,180476,"DUNCANNON STREET, 37 M S OF  &  OPP. OPP SOUTH AFRICA HOUSE",TRAFALGAR SQUARE,354.0,A,-0.127343382,51.50825514,3,6,64,1,0,3,3,2,0,0,357,142,75,37,95,421,40,204,0,6,16,4,105,4,0,28,8,2,1,13,0,148,3,0,4,0,6,0,0,0,3,0,11,0,0,1,0,0,0,0,POINT (530058 180476)
BP3505,6,969,0,13908,TRAFALGAR SQUARE / CHARING CROSS STN<>#,530115,180463,"TRAFALGAR SQUARE, 51 M E OF. O/S P/W 458/460.",STRAND,49.0,A,-0.126527314,51.5081252,3,6,60,1,0,2,3,3,0,0,347,145,75,38,93,427,42,207,0,6,15,4,106,4,0,28,8,2,1,13,0,136,3,0,3,0,6,0,0,0,3,0,11,0,0,1,0,0,0,0,POINT (530115 180463)
BP3506,11,72958,0,18887,TRAFALGAR SQUARE / CHARING CROSS STN <>#,530137,180482,"DUNCANNON STREET, 47 M W OF.  O/S P/W 453/455.",STRAND,49.0,A,-0.126203487,51.50829089,3,6,60,1,0,2,3,3,0,0,346,147,74,38,94,427,43,211,0,6,15,4,108,4,0,28,8,2,1,13,0,132,3,0,3,0,6,0,0,0,3,0,11,0,0,1,0,0,0,0,POINT (530137 180482)
BP3507,6,19779,0,10914,TRAFALGAR SQUARE,529919,180386,"SPRING GARDENS, 24 M W OF. O/S 2 SPRING GARDENS.",COCKSPUR STREET,278.0,A,-0.129378258,51.50747829,4,6,64,1,0,3,4,2,0,0,356,135,70,32,91,381,42,194,0,7,15,4,98,4,0,25,7,1,1,11,0,155,3,0,3,0,7,0,0,0,3,0,10,0,0,1,0,0,0,0,POINT (529919 180386)
BP3508,13,24425,0,13906,TRAFALGAR SQUARE / CHARING CROSS STN <> #,529888,180409,"PALL MALL EAST, 35 M E OF. O/S 1A (OCEANIC HOUSE)",COCKSPUR STREET,98.0,A,-0.12981622,51.5076921,4,6,65,1,0,3,4,2,0,0,357,135,75,34,93,390,43,196,0,8,14,4,99,4,0,24,7,1,1,11,0,174,3,1,4,0,7,0,0,0,3,0,10,0,0,1,0,0,0,0,POINT (529888 180409)
BP3509,10,3854,0,13907,TRAFALGAR SQUARE,529934,180399,"SPRING GARDENS, 12.5 M W OF  &  OPP.  O/S CANADA HOUSE",COCKSPUR STREET,98.0,A,-0.12915746,51.50759167,4,6,66,1,0,3,4,2,0,0,356,135,72,33,91,386,42,196,0,7,15,4,101,4,0,24,7,1,1,11,0,154,3,0,3,0,7,0,0,0,3,0,11,0,0,1,0,0,0,0,POINT (529934 180399)
BP3511,1,872,0,10433,BARGEHOUSE ROAD,543786,180062,"WOODMAN STREET, 40 M E OF. 41 M E OF  &  OPP BARGEHOUSE ROAD.",WOOLWICH MANOR WAY,71.0,A,0.07016708,51.50121197,0,0,0,0,0,0,0,4,0,0,8,6,3,3,2,33,2,63,0,0,1,3,32,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,2,0,0,0,0,0,0,0,POINT (543786 180062)
BP3512,5,3436,0,18859,MILL LANE,524345,185072,"MINSTER ROAD, 51 M S OF. 90 M N OF MILL LANE.  O/S KENDALL COURT",SHOOT-UP HILL (CAMDEN),139.0,A,-0.207998538,51.5508443,0,0,0,0,0,0,1,1,0,0,14,11,1,6,22,54,3,80,0,0,3,0,63,0,0,24,1,0,0,3,2,2,1,3,6,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,POINT (524345 185072)
BP3536,5,4704,0,11955,ST MARTIN'S PLACE,530013,180653," IRVING STREET, 7 M N OF & OPP.  69 M N OF ST MARTINS LANE.  O/S THE GARRICK THEATRE.",CHARING CROSS ROAD,143.0,A,-0.127926228,51.50985612,3,6,76,1,0,3,3,2,0,0,386,159,78,38,102,481,33,213,0,7,16,4,109,4,0,27,7,2,1,12,0,166,3,2,5,0,6,0,0,0,3,0,11,0,0,1,0,0,0,0,POINT (530013 180653)
BP3537,1,418,0,10803,HIGHGATE WOOD,527923,188539,"BAKERS LANE, 76.5 M N OF  &  OPP.  163.5 M S OF GREAT NORTH ROAD.  OPP ESSO PETROL STATION.",ARCHWAY ROAD,122.0,A,-0.155161616,51.5812021,0,1,0,0,0,0,0,0,0,0,7,4,0,1,3,16,3,63,0,1,0,0,38,0,0,3,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,POINT (527923 188539)
BP3538,1,973,0,14139,STAINTON ROAD,538682,173666,"STAINTON ROAD, 16 M W OF  &  OPP.  220 M E OF ST FILLIANS ROAD.  O/S P/W 254/256.",BROWNHILL ROAD,269.0,A,-0.005826743,51.44501145,0,0,1,0,0,0,3,6,1,0,14,11,1,4,18,34,0,56,0,0,0,0,55,1,0,15,3,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,POINT (538682 173666)
BP3557,3,360,0,1931,GALLIONS REACH STATION [DLR],543881,180845,"GALLIONS REACH ROUNDABOUT, 43 M E OF.  2 M E OF DLR OVERBRIDGE.",ATLANTIS AVENUE,250.0,A,0.071853943,51.50822353,0,0,0,0,0,0,0,3,0,0,3,3,3,0,1,19,2,59,0,0,0,0,38,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,POINT (543881 180845)
BP3571,1,7780,0,10816,CAVELL STREET,534872,181737,RAVEN ROW 39 M S OF. OPP 126.,CAVELL STREET,350.0,A,-0.057536949,51.51845942,0,1,2,0,0,0,3,9,0,0,34,39,4,14,32,203,8,138,0,0,1,0,69,1,0,37,3,0,0,3,1,15,0,0,1,0,2,3,0,0,1,0,2,0,0,0,0,0,0,0,POINT (534872 181737)
BP3580,1,210,0,8218,HAVERSTOCK HILL,527656,184754,"HAVERSTOCK HILL, 40 M W OF.  60 M E OF ANTRIM ROAD.",ENGLAND'S LANE,32.0,A,-0.160386273,51.54724784,0,0,0,0,0,0,2,9,0,0,27,18,4,9,8,189,3,72,0,1,2,0,68,0,0,11,3,0,0,3,0,6,1,3,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,POINT (527656 184754)
BP3587,1,487,0,1913,ST GEORGE'S / UNIVERSITY OF LONDON,526981,171436,"CRANMER TERRACE, 40 M N OF. OPP ST GEORGES HOSPITAL MEDICAL SCHOOL.",ST GEORGES HOSPITAL PERIMETER ROAD,55.0,A,-0.174901062,51.42771237,0,0,0,0,0,0,3,7,2,0,74,22,9,5,18,89,2,72,0,0,3,0,57,0,0,22,4,0,2,4,3,13,2,0,1,0,1,1,0,0,1,0,5,1,0,0,0,0,0,0,POINT (526981 171436)
BP3588,7,7557,0,1912,CANADA SQUARE NORTH,537685,180327,"UPPER BANK STREET, 44 M W OF. O/S HSBC TOWER. 22 M E OF NO.8. ON BUS BOARDER.","CANADA SQUARE NORTH, CANARY WHARF",98.0,A,-0.017570307,51.50511106,2,1,9,2,1,1,5,24,0,0,76,44,11,5,99,216,8,150,0,6,2,2,77,0,0,31,8,0,1,4,2,21,1,1,2,0,1,3,0,0,5,0,11,1,0,0,0,0,0,0,POINT (537685 180327)
BP3589,1,3824,0,8220,EAST STREET,532305,178333,PENROSE STREET 108 M N OF  &  OPP. O/S P/W 233/235.,WALWORTH ROAD,158.0,A,-0.095787528,51.48847594,3,0,0,0,0,0,4,5,0,0,38,26,5,23,32,249,5,143,0,1,7,0,95,0,0,28,4,0,1,3,1,10,2,3,1,0,0,6,0,0,2,0,5,0,0,0,0,0,0,0,POINT (532305 178333)
BP3590,9,2330,0,19922,MEDLAR STREET,532457,177040,"MEDLAR STREET, 68 M N OF. O/S P/W 246/248.",CAMBERWELL ROAD,355.0,A,-0.094084079,51.47682083,1,1,6,0,0,1,5,3,0,0,17,15,5,10,14,198,0,98,0,2,3,0,72,0,0,23,2,0,0,5,0,3,1,1,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,POINT (532457 177040)
BP3681,1,5,0,1688,CHADWICK ROAD,534142,176160,"CHOUMERT GROVE, 22 M W OF.  O/S P/W 5/7.",CHADWICK ROAD,251.0,A,-0.070169486,51.46851613,0,2,0,0,0,0,1,2,0,0,18,10,2,6,11,210,0,81,1,1,1,0,68,0,0,9,3,1,0,1,0,3,1,0,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,POINT (534142 176160)
BP3684,1,439,0,10874,VICTORIA PARK ROAD / BROOKFIELD ROAD,536339,184541,"BROOKFIELD ROAD, 28 M W OF.  OPP 329B.",VICTORIA PARK ROAD,230.0,A,-0.035322402,51.54330468,0,0,4,2,0,4,0,4,0,0,22,18,3,3,8,214,2,157,0,0,2,0,81,0,0,11,2,0,0,2,0,5,0,2,0,1,1,1,0,0,5,0,6,1,0,0,0,0,0,0,POINT (536339 184541)
BP3685,1,1436,0,16912,GASCOYNE ROAD,536119,184248,"GASCOYNE ROAD, 37 M W OF.  2.4 M E OF 1 GUINNESS CLOSE.",VICTORIA PARK ROAD,220.0,A,-0.038606121,51.5407248,1,0,2,2,0,0,0,2,0,0,9,17,1,1,7,192,0,132,0,0,3,0,68,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,0,7,1,0,0,0,0,0,0,POINT (536119 184248)
BP3686,1,239,0,16911,WETHERELL ROAD,535924,184043,WETHERELL ROAD 25 M E OF.  LAMMAS ROAD 21 M W OF  &  OPP.,VICTORIA PARK ROAD,225.0,A,-0.041495274,51.53892959,1,0,1,0,0,0,0,5,0,0,7,18,1,3,8,183,0,109,0,0,3,0,55,0,0,6,0,0,0,1,0,1,0,1,1,0,1,0,0,1,3,0,5,0,0,0,0,0,0,0,POINT (535924 184043)
BP3687,1,735,0,18837,LAURISTON ROAD,535636,183919,"LAURISTON ROAD, 42 M W OF. O/S 152.",VICTORIA PARK ROAD,253.0,A,-0.045693102,51.53788452,2,0,12,0,0,1,0,2,0,0,13,19,3,0,2,284,0,119,0,0,2,0,62,0,0,7,1,0,0,5,0,0,1,0,1,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,POINT (535636 183919)
BP3688,1,857,0,14479,SKIPWORTH ROAD,535437,183862,"32.9M W C/L REDRUTH RD, 46.2 M E SKIPWORTH ST.",VICTORIA PARK ROAD,252.0,A,-0.048582549,51.53742004,2,0,12,0,0,1,0,3,0,0,22,22,6,0,5,330,0,129,0,0,1,0,68,0,0,12,1,0,0,8,2,2,1,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,0,0,POINT (535437 183862)
BP3689,1,45,0,14076,FREMONT STREET,535058,183734,FREMONT STREET 4.2 M W OF.  27 CHURCH SQUARE O/S.,VICTORIA PARK ROAD,252.0,A,-0.054092861,51.53636053,2,0,12,0,0,1,0,3,0,0,25,29,8,1,11,380,1,133,0,0,0,0,74,0,0,19,1,0,0,8,2,2,2,0,0,0,3,1,0,0,4,0,8,0,0,0,0,0,0,0,POINT (535058 183734)
