LocationID,LineCount,Entries,Exits,Stop Id,Stop Name,Easting,Northing,Location,Site Name,Heading,Status,longitude,latitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count,geometry,population_density
BP5361,1,5,0,31132,LONGFORD ROAD,513660,173128,"LONGFORD ROAD, 25 M N OF.  229 M S OF & OPP ASHLEY DRIVE (S ARM).  O/S NO.121.",HOSPITAL BRIDGE ROAD,349.0,A,-0.365878467,51.4457455,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,31,0,52,0,0,0,0,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (513660 173128),53.88377010524021
BP5362,1,693,0,31150,MANOR ROAD / SAINSBURY'S,519020,175528,"MANOR ROAD, 38 M E OF.  160 M S OF LOWER RICMNOND ROAD.  ON ISLAND IN SAINSBURYS CAR PARK",SAINSBURYS NORTH SHEEN,170.0,A,-0.287980042,51.46621561,1,0,1,0,0,0,0,0,0,0,2,6,0,1,4,49,0,50,0,0,0,0,48,0,0,3,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,POINT (519020 175528),59.92214746457773
BP5365,4,628,0,31170,MITCHAM / CRICKET GREEN,527439,168427,"BROADWAY GARDENS, 16 M S OF. OPP 325. ON L/C 83.",LONDON ROAD,40.0,A,-0.169397362,51.40056777,0,0,1,0,0,0,0,1,0,0,5,3,0,6,7,54,0,54,0,0,0,0,54,0,6,10,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (527439 168427),59.78629822507212
BP5369,1,493,0,31190,HUME WAY,510290,188004,"CAMPBELL CLOSE, 52 M E OF.  35 M W OF ENT TO HIGH GROVE SWIMMING POOL.",HUME WAY,211.0,A,-0.409701694,51.58011642,0,0,0,0,0,0,0,0,0,0,4,0,2,2,4,21,0,36,0,0,4,0,36,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (510290 188004),40.90696439733969
BP5376,1,948,0,31346,POINT PLACE,519792,184322,"HARROW ROAD, 66 M S OF.  O/S WEMBLEY POINT.  26 M N OF CAR PARK ENTRANCE.",POINT PLACE,233.0,A,-0.273887708,51.5450879,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,17,0,57,0,0,0,0,41,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (519792 184322),59.67075996770217
BP5377,1,788,0,31354,MALDEN MANOR STATION #,521044,166482,"PERCY GARDENS, 65 M N OF & OPP.  65 M S OF ROUNDABOUT AT SHEEPHOUSE WAY. UNDER RAILWAY BRIDGE",MANOR DRIVE NORTH,133.0,A,-0.261944185,51.38448645,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,21,0,38,0,0,0,0,38,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (521044 166482),42.639381527599866
BP538,1,1001,0,16446,HIGH STREET LANGLEY,500995,178179,"HIGH STREET, 90 M E OF. 310 M W OF M4 MOTORWAY.",LONDON ROAD,118.0,A,-0.546612885,51.49354466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (500995 178179),
BP5381,1,300,0,31430,TURNER CLOSE,508242,182944,"POLE HILL ROAD, 73 M E OF.  75 M W OF & OPP TURNER CLOSE.  OPP NO.5.",CHARVILLE LANE,261.0,A,-0.440802278,51.53503354,0,0,0,0,0,0,0,1,0,0,1,2,0,0,7,15,0,33,0,0,0,0,33,0,0,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508242 182944),42.139115921181954
BP5382,1,271,0,31438,TURNER CLOSE,508213,182947,"POLE HILL ROAD, 51 M E OF.  102 M W OF TURNER CLOSE",CHARVILLE LANE,81.0,A,-0.441219301,51.53506606,0,0,0,0,0,0,0,1,0,0,1,2,0,0,7,15,0,34,0,0,0,0,34,0,0,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508213 182947),42.59441740251835
BP5384,1,135,0,31433,MELLOW LANE SCHOOL,508378,182101,"UXBRIDGE ROAD, 105 M N OF.  387 M S OF HEATH ROAD.",HEWENS ROAD,326.0,A,-0.439101422,51.52743053,0,0,0,0,0,0,0,1,0,0,1,2,0,0,7,17,0,46,0,0,0,0,44,0,0,3,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508378 182101),49.50055773087998
BP5385,1,54,0,31434,MELLOW LANE SCHOOL,508361,182143,"HEATH ROAD, 343 M S OF.  OPP NO.7.",HEWENS ROAD,144.0,A,-0.439333476,51.52781129,0,0,0,0,0,0,0,1,0,0,1,2,0,0,7,17,0,47,0,0,0,0,45,0,0,3,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508361 182143),49.683424276833506
BP5386,1,57,0,31435,MELLOW LANE WEST,508119,182593,"STAR ROAD, 27 M W OF.  65 M E OF POLE HILL ROAD.  OPP NO.7",MELLOW LANE WEST,309.0,A,-0.4426826,51.53190227,0,0,0,0,0,0,0,1,0,0,2,2,0,1,7,16,0,44,0,0,0,0,44,0,0,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508119 182593),44.254816720034945
BP5388,1,296,0,31437,ROMNEY ROAD,508740,183052,"RAEBURN ROAD, 35 M W OF & OPP.  69 M E OF & OPP ROMNEY ROAD.  OPP NO.79.",CHARVILLE LANE,237.0,A,-0.433591867,51.53590865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508740 183052),31.774671003113937
BP5389,1,68,0,31432,HEATH ROAD,508204,182394,"HEATH ROAD, 43 M S OF.  140 M S OF MELLOW LANE EAST.",HEWENS ROAD,337.0,A,-0.441518753,51.53009737,0,0,0,0,0,0,0,1,0,0,1,2,0,1,7,18,0,50,0,0,0,0,48,0,0,3,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (508204 182394),46.43332667619695
BP539,1,1410,0,1003,HIGH STREET LANGLEY,500840,178239,"DITTON ROAD, 88 M W OF.252 M E OF DITTON PARK ROAD.",LONDON ROAD,301.0,A,-0.548827683,51.49411161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (500840 178239),
BP5390,7,4583,0,31439,WESTBURY ROAD,544594,183805,"WESTBURY ROAD, 41 M S OF & OPP. 76 M N OF KING EDWARDS ROAD.  O/S NOS.134-139 ST MARGARETS.",RIPPLE ROAD,322.0,A,0.083334193,51.53463873,3,0,7,0,0,0,2,1,0,0,9,9,1,1,6,60,0,60,0,3,1,0,48,0,0,9,2,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (544594 183805),89.63612198455972
BP5391,4,42469,0,31440,VICARAGE FIELD SHOPPING CENTRE,544394,184100,"VICARAGE DRIVE, 63 M N OF.  98 M S OF STATION PARADE. O/S TIMPSONS.",RIPPLE ROAD,145.0,A,0.080573563,51.53734059,3,0,7,0,0,0,2,1,0,0,7,9,1,1,9,60,0,50,0,3,1,0,45,0,0,12,2,0,0,0,1,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (544394 184100),99.91134891372732
BP5392,4,47846,0,31441,VICARAGE FIELD SHOPPING CENTRE,544357,184130,"STATION PARADE, 52 M S OF.  110M N OF & OPP VICARAGE DRIVE.  O/S J.D.SPORTS",RIPPLE ROAD,325.0,A,0.080052742,51.53761961,3,0,7,0,0,0,1,1,0,0,6,7,0,1,8,57,0,48,0,3,1,0,44,0,0,11,2,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (544357 184130),100.12263019357721
BP5395,1,256,0,31492,QUEEN MARY'S HOSPITAL / FROGNAL AVENUE,546067,171023,"CHISLEHURST ROAD, 46 M S OF.  82 M S OF ENT TO QUEEN MARY'S HOSPITAL",FROGNAL AVENUE,199.0,A,0.099275853,51.41940792,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,20,0,42,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (546067 171023),22.38603546298078
BP5396,1,353,0,31491,QUEEN MARY'S HOSPITAL / CHISLEHURST ROAD,546091,171120,"CHISLEHURST ROAD, 27 M E OF.  50 M N OF EXIT ROAD FROM HOSPITAL",FROGNAL AVENUE,142.0,A,0.099660708,51.42027334,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,0,44,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (546091 171120),24.7568654435962
BP5397,1,244,0,31471,STERN CLOSE,547143,183053,"STERN CLOSE, 34 M E OF.  57 M W OF & OPP SOVEREIGN ROAD. O/S SIDE OF NO.9 STERN CLOSE",CHOATS ROAD,95.0,A,0.119744416,51.5272238,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,20,0,48,0,1,0,0,37,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (547143 183053),28.065663694903527
BP5398,1,2314,0,31470,STERN CLOSE,547031,183055,"GREAT FLEETE WAY, 36 M W OF.  96 M E OF RENWICK ROAD.  O/S SIDE OF NO.1 GREAT FLEETE WAY",CHOATS ROAD,277.0,A,0.118131904,51.52727091,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,23,0,56,0,1,0,0,43,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (547031 183055),29.29463493530454
BP5399,2,318,0,31532,NORTHWICK PARK HOSPITAL,516139,187653,"KENTON ROAD, 270 M S OF.  OPP NORTHWICK PARK HOSPITAL",WATFORD ROAD,349.0,A,-0.325443336,51.5757882,0,0,1,0,0,0,1,4,0,0,17,13,1,2,11,24,3,53,1,0,5,0,45,2,0,6,3,0,0,3,1,4,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,POINT (516139 187653),33.28597029780638
BP5400,3,17005,0,31490,HAVERING WAY,546761,182974,"HAVERING WAY, 18 M E OF.  120 M W OF STAPLEFORD WAY.  O/S SIDE OF NO.1 HAVERING WAY.",BASTABLE AVENUE,284.0,A,0.114208854,51.52661328,0,0,0,0,0,0,0,0,0,0,2,4,0,0,6,25,0,60,0,1,0,0,47,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (546761 182974),28.604619413038872
BP5401,1,177,0,31510,PARKWAY,548292,179409,"PARKWAY, 29 M N OF & OPP.  63 M S OF YARNTON WAY",ALSIKE ROAD,29.0,A,0.134764171,51.49418144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,48,0,0,0,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (548292 179409),43.32346316339488
BP5402,1,722,0,31511,PARKWAY,548274,179357,"PARKWAY, 25 M S OF.  O/S PARKWAY PRIMARY SCHOOL",ALSIKE ROAD,209.0,A,0.134483245,51.49371892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,48,0,0,0,0,42,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (548274 179357),44.371450794316964
BP5411,1,454,0,31590,CHOATS MANOR WAY,548394,182607,"CHOATS MANOR WAY, 157 M W OF & OPP.  OPP AMB EAST LONDON DISTRIBUTION INDUSTRIAL PARK.",CHOATS ROAD,282.0,A,0.137577037,51.52288934,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,16,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (548394 182607),4.174402358942733
BP5414,1,489,0,31611,HINDMANS WAY,548782,182535,"HINDMANS WAY, 66 M E OF.  190 M W OF CHEQUERS LANE.",CHOATS ROAD,278.0,A,0.143135138,51.52214043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,12,0,0,2,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (548782 182535),3.05221307125886
BP5416,1,42,0,31630,CHESTNUT DRIVE,539973,188192,"CHESTNUT DRIVE, 53M S OF; OPP KINGSLEY COURT; O/S WEAVERS HOUSE. [E11]",NEW WANSTEAD,208.0,A,0.018499245,51.57522305,0,0,0,0,0,0,2,1,0,0,13,6,1,2,6,51,5,79,0,0,0,0,50,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (539973 188192),50.931816647441046
BP5417,1,21,0,31632,GORDON ROAD,540059,188376,"GORDON ROAD, 76M N OF & OPP; OPP 50 LOUISE COTTAGES; O/S THE BRITISH QUEEN PUBLIC HOUSE. [E11]",NEW WANSTEAD,29.0,A,0.01981275,51.57685509,0,0,0,0,0,0,1,0,0,0,10,6,0,2,4,33,5,78,0,0,0,0,51,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (540059 188376),50.11972481147242
BP5429,2,244,0,31711,HEMERY ROAD,514748,185274,ADJACENT TO FLANK WAL OF NO2. 34M E OF C/L OF LARWOOD CLOSE,LILIAN BOARD WAY,104.0,A,-0.3462831,51.55469124,0,0,0,0,0,0,0,4,0,0,3,7,2,1,10,31,0,36,0,0,0,0,32,0,0,18,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (514748 185274),58.4966560644757
BP5430,1,693,0,31712,MARY PETERS DRIVE,514578,185354,O/S FLANK WALL OF 2 RAMSEY DRIVE. 22M W OF RAMSEY CLOSE,LILIAN BOARD WAY,318.0,A,-0.348708025,51.55544477,0,0,0,0,0,0,2,7,0,0,10,8,2,3,16,44,0,43,0,0,0,0,40,0,0,23,1,0,0,2,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (514578 185354),61.59432795027822
BP5431,1,434,0,31714,READING ROAD,514224,185224,"O/S 174. 43M S OF & OPP C/L OF RUSSEL ROAD. READING ROAD, 58M N OF & OPPC/L OF.",WOOD END LANE,236.0,A,-0.35385407,51.55434808,0,0,0,0,0,0,2,2,0,0,7,4,0,3,7,30,0,45,0,0,0,0,44,0,0,11,1,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (514224 185224),66.87788512893819
BP5434,1,2045,0,31730,DAGENHAM DOCK TERMINUS,549110,182898,"CHEQUERS LANE, 90 M E OF.  20 M N OF DRIVERS FACILITY BUILDING",DAGENHAM DOCK BUS STATION,104.0,A,0.148012826,51.5253156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,28,0,0,2,0,28,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (549110 182898),15.824886854824857
BP5435,1,5,0,32414,BICKLEY STATION #,542523,168646,"HARTHORNE CLOSE, 20 M W OF.  O/S NO.7.  OPP MAYWOOD.",HAWTHORNE ROAD,270.0,A,0.047388754,51.39894987,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,38,0,0,1,0,38,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,POINT (542523 168646),33.135433616288985
BP5439,1,5,0,32413,BARFIELD ROAD,543186,168700,"BLACKBROOK LANE,  52 M E OF.   O/S NO.6.",BARFIELD ROAD,243.0,A,0.056934609,51.3992683,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,28,0,0,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (543186 168700),20.09436973162204
BP5440,1,47,0,32411,AQUILA ESTATE,543346,168707,"SANDERSON SQUARE, 30 M N OF.  O/S NO.8.",GOLF ROAD,291.0,A,0.059235867,51.39929083,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,26,0,0,1,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (543346 168707),17.47687212961113
BP5441,2,26,0,31770,ST NEOT'S ROAD,554604,191329,"ST NEOT'S ROAD, 41 M S OF & OPP.  AT FOOTPATH TO MELKSHAM CLOSE. OPP P/W 18/20.",GOOSHAYS DRIVE,334.0,A,0.230849782,51.59958841,0,0,0,0,0,0,0,0,0,0,1,3,0,4,3,22,0,51,0,0,0,0,48,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (554604 191329),45.61291041461772
BP5443,1,16,0,31810,ESMOND ROAD,520934,178823,35M EAST & OPP C/L OF ESMOND ROAD; 65M WEST OF & OPP C/L THE ORCHARD,SOUTH PARADE,253.0,A,-0.259312544,51.49542355,0,0,1,0,0,0,0,3,0,0,14,8,0,5,6,243,3,63,0,2,3,0,61,0,0,8,0,0,0,0,1,3,1,3,0,0,1,1,0,1,1,0,1,0,0,0,8,0,5,0,POINT (520934 178823),93.5366615307531
BP5452,1,10,0,31955,CHURCH GROVE / THE KING'S FIELD,517455,169381,"HAMPTON COURT ROAD, 37 M N OF.  67 M S OF & OPP ST.JOHN'S ROAD.  OPP KINGSTON BRIDGE HOUSE.",CHURCH GROVE,318.0,A,-0.31253643,51.41129517,0,0,0,1,0,0,0,3,0,0,27,14,2,11,14,100,0,73,1,3,9,2,69,1,0,3,3,0,2,2,0,7,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (517455 169381),33.06674440070215
BP5459,1,1520,0,32050,HERITAGE AVENUE,521860,189926,"HERITAGE AVENUE, 59 M E OF.  34 M W OF & OPP ENT. TO POLICE TRAINING CENTRE",AERODROME ROAD,119.0,A,-0.242138662,51.59500944,0,0,0,0,0,0,1,1,0,0,3,6,0,2,2,31,1,47,0,0,2,0,41,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (521860 189926),59.44702880215979
BP5460,2,2875,0,32051,ROWAN DRIVE,522215,189776,"ROWAN DRIVE, 25 M E OF & OPP.  16 M W OF UN-NAMED ROAD.  8 M W OF RAILWAY OVERBRIDGE.",AERODROME ROAD,101.0,A,-0.237068435,51.59358455,0,0,0,0,0,0,1,1,0,0,5,9,0,3,5,38,1,45,0,0,2,0,42,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,POINT (522215 189776),52.736291784383404
BP5461,1,277,0,32210,ACACIA ROAD,528503,169146,"ACACIA ROAD, 42 M N OF.  88 M S OF & OPP GROVE ROAD.",TAMWORTH LANE,325.0,A,-0.153850196,51.40678958,0,0,0,0,0,0,0,1,0,0,4,2,0,4,13,45,0,59,0,0,0,0,59,0,0,6,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,POINT (528503 169146),70.08926989945274
BP5462,1,290,0,32211,ACACIA ROAD,528521,169133,"ACACIA ROAD, 21 M N OF. 111 M S OF GROVE ROAD.",TAMWORTH LANE,145.0,A,-0.153596253,51.40666867,0,0,0,0,0,0,0,1,0,0,4,2,0,4,14,45,0,59,0,0,0,0,59,0,0,6,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,POINT (528521 169133),69.66773945888066
BP5465,1,59,0,32214,TAMWORTH PARK,528874,168685,"TAMWORTH PARK, 26 M N OF.  235 M S OF CEDARS AVENUE.  OPP ENT.TO SPORTS GROUND.",TAMWORTH LANE,318.0,A,-0.14868649,51.40256251,0,0,0,0,0,0,1,2,0,0,1,2,0,2,5,17,0,51,0,0,0,0,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (528874 168685),52.100917979474815
BP5466,1,83,0,32213,TAMWORTH PARK,528968,168592,"CAMBRIDGE ROAD, 16 M W OF. O/S P/W 299/301.  ON L/S.",TAMWORTH LANE,139.0,A,-0.147369672,51.40170538,0,0,0,0,0,0,1,2,0,0,1,2,0,2,4,18,0,50,0,0,0,0,50,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (528968 168592),47.84524962135738
BP5467,1,113,0,32216,SHERWOOD PARK ROAD,529083,168488,"MARLOW SQUARE (W ARM),  14 M E OF.   24 M W OF & OPP MANOR WAY.   ON L/S .",TAMWORTH LANE,306.0,A,-0.145755184,51.40074461,0,0,0,0,0,0,1,2,0,0,0,1,0,1,5,24,0,39,0,0,0,0,39,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (529083 168488),45.128199552109315
BP5468,1,5,0,32215,LINDSEY CLOSE,530464,168371,"LINDSEY CLOSE, 19 M S OF.  106 M N OF MONTROSE CLOSE.",RECREATION WAY,327.0,A,-0.125956937,51.39937751,0,0,0,0,0,0,1,2,0,0,0,1,0,0,3,38,0,34,0,0,0,0,34,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (530464 168371),82.67618853094348
BP5470,1,87,0,32230,CAERNARVON CLOSE,530038,168594,"CAERNARVON CLOSE, 31 M W OF.   44 M E OF AND OPP VEHICLE ENT.TO WILLIAM MORRIS PRIMARY SCHOOL.",RECREATION WAY,235.0,A,-0.131995573,51.40147929,0,0,0,0,0,0,1,2,0,0,0,1,0,0,3,28,0,41,0,0,0,0,41,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (530038 168594),75.12344054752198
BP5471,1,40,0,32231,COOMBER WAY / BEDDINGTON LANE,529605,166934,"BEDDINGTON LANE, 84 M E OF.  19 M W OF ENT TO TRADING ESTATE.  O/S RENTOKILL.",COOMBER WAY,55.0,A,-0.138822285,51.38666008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27,0,0,0,0,27,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (529605 166934),15.402923402684102
BP5475,1,487,0,32236,THERAPIA LANE TRAM STOP >T<,530183,166866,"BEDDINGTON FARM ROAD, 41.5 M W OF.  O/S CAR PARK OF THERAPIA LANE TRAM DEPOT.  OPP WURTH (UNIT 3).",COOMBER WAY,116.0,A,-0.130545436,51.38591681,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,20,0,45,0,0,0,0,45,0,6,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (530183 166866),33.53315446501091
BP5476,2,100,0,32238,THERAPIA LANE TRAM STOP >T<,530125,166880,"BEDDINGTON FARM ROAD, 97.5 M W OF.  OPP CAR PARK OF THERAPIA LANE TRAM DEPOT.  O/S CAR PARK OF VEOLIA ENVIROMENTAL SERV",COOMBER WAY,296.0,A,-0.131373345,51.38605592,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,20,0,44,0,0,0,0,44,0,6,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (530125 166880),31.201405254935686
BP5477,2,127,0,32237,COULSDON SOUTH STATION #,529821,159034,"MARLPIT LANE, 193 M S OF & OPP.  32 M N OF & OPP S EXIT FROM COULSDON SOUTH STATION.  81 M S OF & OPP N ENT TO COULSDON",BRIGHTON ROAD,15.0,A,-0.138599409,51.31561395,0,0,0,0,0,0,0,1,0,0,6,3,1,1,4,24,0,62,0,0,0,0,62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (529821 159034),25.645967969097722
BP5479,9,113152,0,32272,WOOLWICH ARSENAL STATION # [DLR],543626,178779,"WOOLWICH NEW ROAD, 36 M N OF.  50 M S OF & OPP WELLINGTON STREET.",THOMAS STREET,144.0,A,0.067341813,51.48972408,0,0,0,0,0,0,0,3,0,0,11,7,0,10,14,49,2,113,0,1,5,3,73,0,0,15,1,0,2,2,0,9,0,1,1,0,1,0,0,1,3,0,3,0,0,0,0,0,2,0,POINT (543626 178779),100.5966827677827
BP5480,10,221935,0,32273,WOOLWICH ARSENAL STATION # [DLR],543679,178789,"VINCENT ROAD, 40 M S OF & OPP.  58 M N OF THOMAS STREET",WOOLWICH NEW ROAD,43.0,A,0.068108737,51.48980048,0,0,0,0,0,0,0,3,0,0,11,7,0,10,14,50,2,113,0,1,5,2,73,0,0,15,1,0,2,2,0,9,0,1,1,0,1,0,0,1,3,0,3,0,0,0,0,0,2,0,POINT (543679 178789),101.37260639753625
BP5481,5,111257,0,32270,WOOLWICH ARSENAL STATION # [DLR],543694,178804,"VINCENT ROAD, 2.5 M S OF & OPP.  88.5 M N OF THOMAS STREET",WOOLWICH NEW ROAD,42.0,A,0.06833074,51.48993146,0,0,0,0,0,0,0,3,0,0,11,7,0,10,14,49,2,113,0,1,5,2,74,0,0,15,1,0,2,2,0,9,0,1,1,0,1,0,0,1,3,0,3,0,0,0,0,0,2,0,POINT (543694 178804),101.35852879269109
BP5483,1,72,0,32274,POWER ROAD,519413,178551,"GUNNERSBURY AVENUE, 62 M E OF.  O/S 126/129.",POWER ROAD,257.0,A,-0.281304141,51.49330197,0,0,4,0,1,0,2,0,0,0,9,16,3,6,3,87,2,50,0,0,1,1,46,0,0,6,1,0,0,0,1,1,0,1,0,0,2,2,0,0,1,0,4,0,0,0,0,0,0,0,POINT (519413 178551),50.05718856637508
